characters_araber;Araber
spokentexts_a07_vorderdeck_zwille_ex_2_st_1;It packs a lot of power! Could be easier to aim, though. Better not let Constable Oliver catch me with it.
spokentexts_a07_vorderdeck_zwille_used_mit_steinchen_st_1;The little stones make perfect ammunition for the slingshot! Now I just need a suitable target.
sequences_a07_vorderdeck_seq_a07_vorderdeck_essen_bringen#0;[Ohi arrives on the scene with a plate of ham and eggs and stops in front of the guard (Idle).]
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_essen_bringen_st_1;Constable Oliver?
sequences_a07_vorderdeck_seq_a07_vorderdeck_essen_bringen#2;[The guard startles, looks up at Ohi.]
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_essen_bringen_st_2;Hmm?
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_essen_bringen_st_3;Ham and eggs, piping hot!
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_essen_bringen_st_4_direction;eager, a bit desperate
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_essen_bringen_st_4;Oh, but... I shouldn't.. really...
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_essen_bringen_st_5;I don't see anyone here who'd rebuke you. It was a hard night!
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_essen_bringen_st_6;True.
sequences_a07_vorderdeck_seq_a07_vorderdeck_essen_bringen#8;[Ohi hands him the plate and then stands there normal again. The guard takes the plate and happily he starts to eat the food (Idle).]
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_essen_bringen_st_7_direction;eating mouthful
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_essen_bringen_st_7;Mmm. Delicious!
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_essen_bringen_st_8_direction;eating mouthful
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_essen_bringen_st_8;Just enough salt!
sequences_a07_vorderdeck_seq_a07_vorderdeck_essen_bringen#11;[The guard has finished, hands Ohi the plate (Idle).]
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_essen_bringen_st_9;That was good of you - cheers!
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_essen_bringen_st_10;You don't expect me to wash your dirty dishes as well, do you?
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_essen_bringen_st_11_direction;sarcastically
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_essen_bringen_st_11;Oh, of course not, your majesty!
sequences_a07_vorderdeck_seq_a07_vorderdeck_essen_bringen#15;[The guard places the plate beside him on the floor.]
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_essen_bringen_st_12_direction;content
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_essen_bringen_st_12;That was a proper meal and no mistake.
sequences_a07_vorderdeck_seq_a07_vorderdeck_essen_bringen#18;[The guard takes the water bottle, takes a sip and puts it away again.]
sequences_a07_vorderdeck_seq_a07_vorderdeck_essen_bringen#19;[From now on he regularly takes a sip.]
sequences_a07_vorderdeck_seq_a07_vorderdeck_essen_bringen#21;"[playing sequence ""guard_goes_ to_ get_ water"".]"
sequences_a07_vorderdeck_seq_a07_vorderdeck_frachtraum_leave#0;[Close up of the door.]
sequences_a07_vorderdeck_seq_a07_vorderdeck_frachtraum_leave#1;[Ohi opens the door slightly, it squeaks loudly. He sticks his head out. In front of him stands the guard with his hands on his hips.]
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_frachtraum_leave_st_1_direction;in disgust
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_frachtraum_leave_st_1;That takes the biscuit!!
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_frachtraum_leave_st_2;I noticed that the door was unguarded and just wanted make sure that everything was all right.
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_frachtraum_leave_st_3_direction;angry
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_frachtraum_leave_st_3;Tell it to Legrand!
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_frachtraum_leave_st_4_direction;angry
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_frachtraum_leave_st_4;He's expressly forbidden that anyone speaks to the witness before he does!
sequences_a07_vorderdeck_seq_a07_vorderdeck_wachmann_holt_wasser#1;[The guard wants to take the bottle. Then he notices that it's not there anymore.]
sequences_a07_vorderdeck_seq_a07_vorderdeck_wachmann_holt_wasser#3;[The guard looks sullenly to the fragments of glass.]
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_wachmann_holt_wasser_st_1;Could you... Could you bring me something to drink? Those ham and eggs were pretty salty...
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_wachmann_holt_wasser_st_2;I'm sorry. I have to proceed with my investigations. Goodbye.
sequences_a07_vorderdeck_seq_a07_vorderdeck_wachmann_holt_wasser#6;[Ohi walks away a few steps, so the guard can't see him anymore. Then he watches the guard secretly.]
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_wachmann_holt_wasser_st_3;Let's see how long he can resist his thirst.
sequences_a07_vorderdeck_seq_a07_vorderdeck_wachmann_holt_wasser#8;[The guard is getting nervous, looks around. Then he makes a decision and goes away in a hurry.]
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_wachmann_holt_wasser_st_4;Not long at all...
sequences_a07_vorderdeck_seq_a07_vorderdeck_wachmann_holt_wasser#10;[Ohi goes to the door, opens it and goes inside.]
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_spiel_gewonnen_st_1;That's it!
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_spiel_gewonnen_st_2;Oh man!
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_spiel_gewonnen_st_3;The athlete wins the day!
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_spiel_gewonnen_st_4;One more time!
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_spiel_gewonnen_st_5;No, that's enough for me.
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_spiel_gewonnen_st_6;All right.
sequences_a07_vorderdeck_seq_a07_vorderdeck_spiel_gewonnen#6;[The boy reluctantly reaches into his pocket and hands Ohi a slingshot.]
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_spiel_gewonnen_st_7;Here.
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_spiel_gewonnen_st_8;Are you sure?
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_spiel_gewonnen_st_9_direction;confidently
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_spiel_gewonnen_st_9;Gambling debts are debts of honor.
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_spiel_gewonnen_st_10;I'll give it back to you when I don't need it anymore, okay?
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_spiel_gewonnen_st_11;Okay. But make sure my Mom doesn't catch you with it. She thinks it's dangerous.
sequences_a07_vorderdeck_seq_a07_vorderdeck_spiel_gewonnen#12;[The Boy gives Ohi the slingshot, he looks at it, then he pockets it. Afterwards the boy continues with his game.]
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_spiel_verloren_st_1;Hmrrrr.
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_spiel_verloren_st_2;I win again!
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_spiel_verloren_st_3;That's another ice cream!
sequences_a07_vorderdeck_seq_a07_vorderdeck_spiel_verloren#3;"[dialogue selection ""game"" appears]"
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_spiel_verloren_erstmalig_st_1;Rats!
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_spiel_verloren_erstmalig_st_2;Ha-ha! I win!
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_spiel_verloren_erstmalig_st_3;That's one ice cream for me!
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_spiel_verloren_erstmalig_st_4;You've been practicing!
texts_a07_frachtraum_ausgangstuer_mo_betachten_1;Examine the door
texts_a07_frachtraum_ausgangstuer_mo_leave_1__2;Leave the cargo hold
texts_a07_frachtraum_ausgangstuer_mo_use_1__2;Open the door
texts_a07_frachtraum_ausgangstuer_mo_used_mit_rohr;Open the door with the pipe
spokentexts_a07_frachtraum_ausgangstuer_leave_1_st_1;Maybe I won't get another chance to look around the cargo hold.
spokentexts_a07_frachtraum_ausgangstuer_leave_1_st_2;I must try to find out who was responsible for the shot.
sequences_a07_frachtraum_ausgangstuer_leave_2#1;[Ohi geht die Treppe hoch.]
spokentexts_a07_frachtraum_ausgangstuer_leave_2_st_1;And what happens to me now?
spokentexts_a07_frachtraum_ausgangstuer_leave_2_st_2;What do you think will happen?
spokentexts_a07_frachtraum_ausgangstuer_leave_2_st_3;You'll stay in there until you start telling the truth.
spokentexts_a07_frachtraum_ausgangstuer_leave_2_st_4;I was telling the truth!
spokentexts_a07_frachtraum_ausgangstuer_leave_2_st_5;Tell it to Inspector Legrand.
spokentexts_a07_frachtraum_ausgangstuer_leave_2_st_6;He'd love to listen to more lies...
sequences_a07_frachtraum_ausgangstuer_leave_2#8;[Ohi leaves the cargo hold.]
sequences_a07_frachtraum_ausgangstuer_leave_2#9;"[Continues at the forecastle with sequence ""cargo hold_leave"".]"
texts_a07_frachtraum_draht_mo_inventar;Wire
spokentexts_a07_frachtraum_draht_ex_1_st_1;This piece of wire held the lid of the toolbox closed.
spokentexts_a07_frachtraum_draht_ex_1_st_2;The wire is quite strong but flexible all the same.
texts_a07_frachtraum_geschlossener_spint_01_mo_betachten_1;Examine the lockers
texts_a07_frachtraum_geschlossener_spint_01_mo_use;Open the locker
spokentexts_a07_frachtraum_geschlossener_spint_02_ex_1_st_1;The cargo hold also seems to serve as a changing room for the crew.
spokentexts_a07_frachtraum_geschlossener_spint_02_ex_1_st_2;At least for the part of it that doesn't do their work in white uniforms.
sequences_a07_frachtraum_geschlossener_spint_01_use_1#1;[Ohi tries to open the locker but it's closed.]
spokentexts_a07_frachtraum_geschlossener_spint_01_used_mit_schraubenzieher_st_1;Breaking into the lockers would be in poor taste.
spokentexts_a07_frachtraum_geschlossener_spint_01_used_mit_schraubenzieher_st_2;Seamen are not known for being understanding when others go rifling through their belongings.
texts_a07_frachtraum_kiste_mit_saegen_mo_ex_1;Examine the crate
spokentexts_a07_frachtraum_kiste_mit_saegen_ex_1_st_1;I could take one of the saws with me as a souvenir!
spokentexts_a07_frachtraum_kiste_mit_saegen_ex_1_st_2;On the other hand it'd remind me of my bump and of my rather inelegant escape...
texts_a07_frachtraum_kiste_mo_betachten_1-2;Examine the crate with the bullet hole
texts_a07_frachtraum_kiste_mo_betachten_3;Examine the bullet hole
texts_a07_frachtraum_kiste_mo_used_mit_draht;Use the wire with the bullet hole
texts_a07_frachtraum_kiste_mo_used_mit_eiswuerfelzange;Use the ice tongs with the bullet hole
texts_a07_frachtraum_kiste_mo_used_mit_schraubenzieher;Take the bullet out of the hole
spokentexts_a07_frachtraum_kiste_ex_1_st_1;Whoever fired the shot hit the crate.
spokentexts_a07_frachtraum_kiste_ex_2_st_1;Did the shooter just want to intimidate me?
spokentexts_a07_frachtraum_kiste_ex_2_st_2;Or...
sequences_a07_frachtraum_kiste_ex_2#3;[Ohi touches the bullet hole.]
spokentexts_a07_frachtraum_kiste_ex_2_st_3;Maybe he needed the bullet?
sequences_a07_frachtraum_kiste_ex_3#1;[Ohi kneels down in front of the box, takes a look at the bullet hole (Idle).]
spokentexts_a07_frachtraum_kiste_ex_3_st_1;Can't see anything.
spokentexts_a07_frachtraum_kiste_ex_3_st_2;If the bullet is still stuck in the wood, it's too deep to reach with my fingers.
spokentexts_a07_frachtraum_kiste_used_mit_draht_st_1;The wire is too flexible to pull something out of the hole.
spokentexts_a07_frachtraum_kiste_used_mit_draht_st_2;I need something less bendy.
spokentexts_a07_frachtraum_kiste_used_mit_eiswuerfelzange_st_1;No. The bullet hole is too small for the tongs.
sequences_a07_frachtraum_kiste_used_mit_schraubenzieher#1;[Ohi takes out the screw driver, sticks it into the hole and fiddles around with it.]
spokentexts_a07_frachtraum_kiste_used_mit_schraubenzieher_st_1_direction;angestrengt, konzentriert
spokentexts_a07_frachtraum_kiste_used_mit_schraubenzieher_st_1;Well...
spokentexts_a07_frachtraum_kiste_used_mit_schraubenzieher_st_2;I think the bullet is still in the wood.
sequences_a07_frachtraum_kiste_used_mit_schraubenzieher#4;[Ohi could finally get out the projectile. He puts the screw driver away, stands up and while he is standing he holds the projectile in front of his eyes (Idle).]
spokentexts_a07_frachtraum_kiste_used_mit_schraubenzieher_st_3_direction;whistling
spokentexts_a07_frachtraum_kiste_used_mit_schraubenzieher_st_3;Piuhh!
spokentexts_a07_frachtraum_kiste_used_mit_schraubenzieher_st_4;I'm not a weapons specialist. But at first sight I'd say that this bullet looks exactly the same as the one Doctor Gebhardt gave me for Legrand.
spokentexts_a07_frachtraum_kiste_used_mit_schraubenzieher_st_5;That would mean that the murderer also fired a shot here in the cargo hold before the murder... But why?
sequences_a07_frachtraum_kiste_used_mit_schraubenzieher#8;[Ohi puts the cartridge into his shirt pocket, tapping it with his hand (''here you are safe'').]
spokentexts_a07_frachtraum_kiste_used_mit_schraubenzieher_st_6;Did they just want to make sure their old gun still worked, or was it something else?
spokentexts_a07_frachtraum_kiste_used_mit_schraubenzieher_st_7;And did the bullet really come from the same gun?
spokentexts_a07_frachtraum_kiste_used_mit_schraubenzieher_st_8;I can only check that in Legrand's cabin.
texts_a07_frachtraum_kleidertruhe_mo_ex_1;Examine the trunk
spokentexts_a07_frachtraum_kleidertruhe_ex_1_st_1;Somebody put the trunk back on the shelf. I can't tell whether it was our young friend or someone else.
spokentexts_a07_frachtraum_kleidertruhe_ex_2_st_1;It must be uncomfortable travelling like that, even if you're as young and slim as our guest in the cell over there.
texts_a07_frachtraum_offener_spint_mo_betachten_1__2;Examine the lockers
texts_a07_frachtraum_offener_spint_mo_use;Open the locker
spokentexts_a07_frachtraum_offener_spint_use_1_st_1;A stroke of luck! The lock is open!
sequences_a07_frachtraum_offener_spint_use_1#2;[Opens the locker.]
spokentexts_a07_frachtraum_offener_spint_use_1_st_2;Hmm.
spokentexts_a07_frachtraum_offener_spint_use_1_st_3;Oil-stained overalls...
sequences_a07_frachtraum_offener_spint_use_1#5;[Ohi sifts through the cupboard, notices a metallic toolbox lying on the bottom shelf and places it on the floor.]
spokentexts_a07_frachtraum_offener_spint_use_1_st_4;And here...
spokentexts_a07_frachtraum_offener_spint_use_1_st_5;An old toolbox!
texts_a07_frachtraum_patrone_mo_inventar_1-3;Bullet from the cargo hold
spokentexts_a07_frachtraum_patrone_ex_1_st_1;The bullet resembles the one that the doctor removed from the baroness' corpse.
spokentexts_a07_frachtraum_patrone_ex_1_st_2;But I can't be certain until I check it under the microscope in Legrand's cabin.
spokentexts_a07_frachtraum_patrone_ex_2_st_1;The bullet from the cargo hold matches the one that killed the baroness.
texts_a07_frachtraum_schraubenzieher_mo_inventar;Screwdriver
spokentexts_a07_unterdeck_kabine_ermittler_used_mit_schraubenzieher_st_1;The slot of the lock is too small for the screwdriver.
spokentexts_a07_unterdeck_kabine_ermittler_used_mit_schraubenzieher_st_2;And I don't want to simply break the door open. Legrand would notice and I'd be lucky if he doesn't lock me up with the stowaway.
texts_a07_unterdeck_kabine_ermittler_mo_used_mit_schraubenzieher;Break the door.
spokentexts_a07_frachtraum_schraubenzieher_ex_1_st_1;A well-used screwdriver from the toolbox. I don't see anything special.
texts_a07_frachtraum_werkzeugkiste_mo_betachten_1__2;Examine the toolbox
texts_a07_frachtraum_werkzeugkiste_mo_use;Search the toolbox
spokentexts_a07_frachtraum_werkzeugkiste_ex_1_st_1;It's been through a lot. Hardly any paint, dented... and the lid is held shut by a wire.
sequences_a07_frachtraum_werkzeugkiste_ex_1#2;[Ohi bends down, fiddles with the wire.]
spokentexts_a07_frachtraum_werkzeugkiste_ex_1_st_2;I'll take it with me.
sequences_a07_frachtraum_werkzeugkiste_ex_1#4;[Ohi pockets the wire, opens the box and takes a look inside (Idle).]
spokentexts_a07_frachtraum_werkzeugkiste_ex_1_st_3;Hmm... Some wrenches, a bit of wire wool, an oily cloth... And here - a screwdriver!
sequences_a07_frachtraum_werkzeugkiste_ex_1#6;[Ohi takes the screw driver, closes the box and goes back into the normal position.]
spokentexts_a07_frachtraum_werkzeugkiste_ex_2_st_2;I've got the screwdriver, that's all I need.
sequences_a07_frachtraum_geschlossener_spint_02_use_1#1;[Ohi tries to open the locker but it's closed.]
sequences_a07_frachtraum_seq_a07_frachtraum_betreten#0;[Ohi walks through the door. He leaves it ajar. He goes downstairs to the cargo hold.]
sequences_a07_frachtraum_seq_a07_frachtraum_betreten#1;[Cut to the cell, you see vaguely from the Arabian's point of view.]
sequences_a07_frachtraum_seq_a07_frachtraum_betreten#2;[The Arabian stands with his hands on the grid (Idle).]
sequences_a07_frachtraum_seq_a07_frachtraum_betreten#3;[Ohi walks towards him.]
sequences_a07_frachtraum_seq_a07_frachtraum_betreten#4;[The Arabian taps the fingers of his left hand on the poles several times. It looks like a nervous tic. Ohi notices it.]
spokentexts_a07_frachtraum_seq_a07_frachtraum_betreten_st_1;Nervous?
