characters_araber;Araber
sequences_a07_vorderdeck_wasserflasche_used_mit_zwille_2#9;[The guard moves into an Idle in which he rubs his shin and at the same time he speaks with Ohi (Idle).]
sequences_a07_vorderdeck_wasserflasche_used_mit_zwille_2#10;[Ohi turns around and hides the slingshot behind his back.]
spokentexts_a07_vorderdeck_wasserflasche_used_mit_zwille_2_st_6_direction;innocent
spokentexts_a07_vorderdeck_wasserflasche_used_mit_zwille_2_st_6;Pardon ?
spokentexts_a07_vorderdeck_wasserflasche_used_mit_zwille_2_st_7;Quelque chose m'a frappé !
spokentexts_a07_vorderdeck_wasserflasche_used_mit_zwille_2_st_8;Vous voulez dire que... Quelqu'un vous a tiré dessus ?
spokentexts_a07_vorderdeck_wasserflasche_used_mit_zwille_2_st_9_direction;upset
spokentexts_a07_vorderdeck_wasserflasche_used_mit_zwille_2_st_9;Oui ! Enfin, non... euh... Je ne sais pas.
spokentexts_a07_vorderdeck_wasserflasche_used_mit_zwille_2_st_10;Vous n'avez rien remarqué ?
spokentexts_a07_vorderdeck_wasserflasche_used_mit_zwille_2_st_11;J'étais absorbé par cette vue fantastique ! Nous les Suisses ne sommes pas habitués à voir l'horizon ainsi.
sequences_a07_vorderdeck_wasserflasche_used_mit_zwille_2#17;[The guard makes a snide gesture, thereby the broken water bottle catches his eye.]
spokentexts_a07_vorderdeck_wasserflasche_used_mit_zwille_2_st_12;Et ma bouteille s'est brisée !
sequences_a07_vorderdeck_wasserflasche_used_mit_zwille_2#19;[The frustrated guard sits down again, shakes his head and goes back into the normal Idle.]
spokentexts_a07_vorderdeck_wasserflasche_used_mit_zwille_2_st_13_direction;to himself, upset
spokentexts_a07_vorderdeck_wasserflasche_used_mit_zwille_2_st_13;Je n'y crois pas.
sequences_a07_vorderdeck_wasserflasche_used_mit_zwille_2#23;[After a little while the guard falls asleep again]
texts_a07_vorderdeck_zwille_mo_inventar;Lance-pierre
texts_a07_vorderdeck_zwille_mo_used_mit_steinchen;Combiner les cailloux et le lance-pierre
spokentexts_a07_vorderdeck_zwille_ex_1_st_1;Un superbe lance-pierre ! Basé sur l'expertise de générations d'étudiants pensionnaires.
spokentexts_a07_vorderdeck_zwille_ex_1_st_2;Et si on y ajoute les cailloux, les possibilités sont sans fin.
spokentexts_a07_vorderdeck_zwille_ex_2_st_1;Il a du punch ! Par contre c'est un peu difficile de viser. Il ne vaut mieux que l'Officier Oliver m'attrape avec.
spokentexts_a07_vorderdeck_zwille_used_mit_steinchen_st_1;Les petits cailloux font des munitions parfaites pour le lance-pierre ! Il ne manque plus qu'une cible maintenant.
sequences_a07_vorderdeck_seq_a07_vorderdeck_essen_bringen#0;[Ohi arrives on the scene with a plate of ham and eggs and stops in front of the guard (Idle).]
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_essen_bringen_st_1;Officier Oliver?
sequences_a07_vorderdeck_seq_a07_vorderdeck_essen_bringen#2;[The guard startles, looks up at Ohi.]
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_essen_bringen_st_2;Hmm ?
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_essen_bringen_st_3;Du jambon et des oeufs, bien chauds !
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_essen_bringen_st_4_direction;eager, a bit desperate
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_essen_bringen_st_4;Oh, mais... Je ne devrais pas... vraiment...
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_essen_bringen_st_5;Personne ici ne vous réprimandera. La nuit a été difficile !
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_essen_bringen_st_6;C'est vrai.
sequences_a07_vorderdeck_seq_a07_vorderdeck_essen_bringen#8;[Ohi hands him the plate and then stands there normal again. The guard takes the plate and happily he starts to eat the food (Idle).]
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_essen_bringen_st_7_direction;eating mouthful
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_essen_bringen_st_7;Mmm. Délicieux !
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_essen_bringen_st_8_direction;eating mouthful
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_essen_bringen_st_8;Juste ce qu'il faut de sel !
sequences_a07_vorderdeck_seq_a07_vorderdeck_essen_bringen#11;[The guard has finished, hands Ohi the plate (Idle).]
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_essen_bringen_st_9;C'était gentil de votre part, merci !
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_essen_bringen_st_10;Vous ne pensez tout de même pas que je vais faire votre vaisselle ?
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_essen_bringen_st_11_direction;sarcastically
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_essen_bringen_st_11;Oh, bien sûr que non votre majesté !
sequences_a07_vorderdeck_seq_a07_vorderdeck_essen_bringen#15;[The guard places the plate beside him on the floor.]
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_essen_bringen_st_12_direction;content
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_essen_bringen_st_12;C'est ce que j'appelle un bon repas.
sequences_a07_vorderdeck_seq_a07_vorderdeck_essen_bringen#18;[The guard takes the water bottle, takes a sip and puts it away again.]
sequences_a07_vorderdeck_seq_a07_vorderdeck_essen_bringen#19;[From now on he regularly takes a sip.]
sequences_a07_vorderdeck_seq_a07_vorderdeck_essen_bringen#21;"[playing sequence ""guard_goes_ to_ get_ water"".]"
sequences_a07_vorderdeck_seq_a07_vorderdeck_frachtraum_leave#0;[Close up of the door.]
sequences_a07_vorderdeck_seq_a07_vorderdeck_frachtraum_leave#1;[Ohi opens the door slightly, it squeaks loudly. He sticks his head out. In front of him stands the guard with his hands on his hips.]
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_frachtraum_leave_st_1_direction;in disgust
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_frachtraum_leave_st_1;Alors ça c'est la palme !
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_frachtraum_leave_st_2;J'ai remarqué que personne ne surveillait la porte donc j'ai voulu m'assurer que tout était en ordre.
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_frachtraum_leave_st_3_direction;angry
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_frachtraum_leave_st_3;Vous direz ça à Legrand !
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_frachtraum_leave_st_4_direction;angry
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_frachtraum_leave_st_4;Il avait formellement interdit à quiconque de parler au témoin avant lui !
sequences_a07_vorderdeck_seq_a07_vorderdeck_wachmann_holt_wasser#1;[The guard wants to take the bottle. Then he notices that it's not there anymore.]
sequences_a07_vorderdeck_seq_a07_vorderdeck_wachmann_holt_wasser#3;[The guard looks sullenly to the fragments of glass.]
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_wachmann_holt_wasser_st_1;Pourriez vous... Pourriez vous m'amener quelque chose à boire ? Ce jambon et ces oeufs étaient assez salés...
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_wachmann_holt_wasser_st_2;Je suis désolé. Je dois avancer dans l'enquête. Au revoir.
sequences_a07_vorderdeck_seq_a07_vorderdeck_wachmann_holt_wasser#6;[Ohi walks away a few steps, so the guard can't see him anymore. Then he watches the guard secretly.]
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_wachmann_holt_wasser_st_3;Voyons combien de temps il va résister à la soif.
sequences_a07_vorderdeck_seq_a07_vorderdeck_wachmann_holt_wasser#8;[The guard is getting nervous, looks around. Then he makes a decision and goes away in a hurry.]
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_wachmann_holt_wasser_st_4;Pas très longtemps...
sequences_a07_vorderdeck_seq_a07_vorderdeck_wachmann_holt_wasser#10;[Ohi goes to the door, opens it and goes inside.]
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_spiel_gewonnen_st_1;Et voilà !
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_spiel_gewonnen_st_2;Oh non !
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_spiel_gewonnen_st_3;L'athlète l'emporte!
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_spiel_gewonnen_st_4;Encore une !
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_spiel_gewonnen_st_5;Non, ça suffit pour moi.
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_spiel_gewonnen_st_6;D'accord.
sequences_a07_vorderdeck_seq_a07_vorderdeck_spiel_gewonnen#6;[The boy reluctantly reaches into his pocket and hands Ohi a slingshot.]
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_spiel_gewonnen_st_7;Voilà.
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_spiel_gewonnen_st_8;Tu es sûr ?
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_spiel_gewonnen_st_9_direction;confidently
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_spiel_gewonnen_st_9;Dettes de jeu, dettes d'honneur.
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_spiel_gewonnen_st_10;Je te le rendrai quand je n'en aurai plus besoin, d'accord ?
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_spiel_gewonnen_st_11;Okay. Mais faites attention à ce que ma mère ne vous attrape avec. Elle dit que c'est dangereux.
sequences_a07_vorderdeck_seq_a07_vorderdeck_spiel_gewonnen#12;[The Boy gives Ohi the slingshot, he looks at it, then he pockets it. Afterwards the boy continues with his game.]
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_spiel_verloren_st_1;Hmrrrr.
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_spiel_verloren_st_2;Encore une victoire !
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_spiel_verloren_st_3;Une glace de plus !
sequences_a07_vorderdeck_seq_a07_vorderdeck_spiel_verloren#3;"[dialogue selection ""game"" appears]"
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_spiel_verloren_erstmalig_st_1;Purée !
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_spiel_verloren_erstmalig_st_2;Ha-ha! J'ai gagné !
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_spiel_verloren_erstmalig_st_3;Une glace de plus pour moi !
spokentexts_a07_vorderdeck_seq_a07_vorderdeck_spiel_verloren_erstmalig_st_4;Tu t'es entraîné !
texts_a07_frachtraum_ausgangstuer_mo_betachten_1;Examiner la porte
texts_a07_frachtraum_ausgangstuer_mo_leave_1__2;Quitter la soute
texts_a07_frachtraum_ausgangstuer_mo_use_1__2;Ouvrir la porte
texts_a07_frachtraum_ausgangstuer_mo_used_mit_rohr;Ouvrir la porte à l'aide du tuyau
spokentexts_a07_frachtraum_ausgangstuer_leave_1_st_1;Je n'aurai peut être pas d'autre occasion d'explorer la soute.
spokentexts_a07_frachtraum_ausgangstuer_leave_1_st_2;Il faut que je trouve qui est responsable du coup de feu.
sequences_a07_frachtraum_ausgangstuer_leave_2#1;[Ohi geht die Treppe hoch.]
spokentexts_a07_frachtraum_ausgangstuer_leave_2_st_1;Qu'allez vous faire de moi ?
spokentexts_a07_frachtraum_ausgangstuer_leave_2_st_2;Qu'est ce que vous croyez ?
spokentexts_a07_frachtraum_ausgangstuer_leave_2_st_3;Vous resterez ici tant que vous ne nous aurez pas dit la vérité.
spokentexts_a07_frachtraum_ausgangstuer_leave_2_st_4;Je vous ai dit la vérité !
spokentexts_a07_frachtraum_ausgangstuer_leave_2_st_5;Gardez ça pour l'Inspecteur Legrand.
spokentexts_a07_frachtraum_ausgangstuer_leave_2_st_6;Il adorerait entendre plus de mensonges...
sequences_a07_frachtraum_ausgangstuer_leave_2#8;[Ohi leaves the cargo hold.]
sequences_a07_frachtraum_ausgangstuer_leave_2#9;"[Continues at the forecastle with sequence ""cargo hold_leave"".]"
texts_a07_frachtraum_draht_mo_inventar;Fil
spokentexts_a07_frachtraum_draht_ex_1_st_1;Ce bout de fil maintient le couvercle de la caisse à outils fermé.
spokentexts_a07_frachtraum_draht_ex_1_st_2;Le fil est très résistant mais également flexible.
texts_a07_frachtraum_geschlossener_spint_01_mo_betachten_1;Examiner les casiers
texts_a07_frachtraum_geschlossener_spint_01_mo_use;Ouvrir le casier
spokentexts_a07_frachtraum_geschlossener_spint_02_ex_1_st_1;On dirait que la soute fait aussi office de vestiaire pour l'équipage.
spokentexts_a07_frachtraum_geschlossener_spint_02_ex_1_st_2;Tout du moins pour ceux qui ne portent pas d'uniformes blancs.
sequences_a07_frachtraum_geschlossener_spint_01_use_1#1;[Ohi tries to open the locker but it's closed.]
spokentexts_a07_frachtraum_geschlossener_spint_01_used_mit_schraubenzieher_st_1;Breaking into the lockers would be in poor taste.
spokentexts_a07_frachtraum_geschlossener_spint_01_used_mit_schraubenzieher_st_2;Seamen are not known for being understanding when others go rifling through their belongings.
texts_a07_frachtraum_kiste_mit_saegen_mo_ex_1;Examiner la caisse
spokentexts_a07_frachtraum_kiste_mit_saegen_ex_1_st_1;Je pourrais emporter un des scies comme souvenir !
spokentexts_a07_frachtraum_kiste_mit_saegen_ex_1_st_2;D'un autre côté cela me rappellerait ma bosse et ma pitoyable évasion...
texts_a07_frachtraum_kiste_mo_betachten_1-2;Examiner la caisse perforée
texts_a07_frachtraum_kiste_mo_betachten_3;Examiner la perforation
texts_a07_frachtraum_kiste_mo_used_mit_draht;Utiliser le fil sur la perforation
texts_a07_frachtraum_kiste_mo_used_mit_eiswuerfelzange;Utiliser la pince à glace sur la perforation
texts_a07_frachtraum_kiste_mo_used_mit_schraubenzieher;Sortir la balle de la perforation
spokentexts_a07_frachtraum_kiste_ex_1_st_1;La personne qui a tiré a touché la caisse.
spokentexts_a07_frachtraum_kiste_ex_2_st_1;Le tireur voulait-il simplement m'intimider ?
spokentexts_a07_frachtraum_kiste_ex_2_st_2;Ou...
sequences_a07_frachtraum_kiste_ex_2#3;[Ohi touches the bullet hole.]
spokentexts_a07_frachtraum_kiste_ex_2_st_3;Peut être qu'il avait besoin de la balle ?
sequences_a07_frachtraum_kiste_ex_3#1;[Ohi kneels down in front of the box, takes a look at the bullet hole (Idle).]
spokentexts_a07_frachtraum_kiste_ex_3_st_1;Je ne vois rien.
spokentexts_a07_frachtraum_kiste_ex_3_st_2;Si la balle est encore logée dans le bois, le trou est trop profond pour que je l'atteigne à mains nues.
spokentexts_a07_frachtraum_kiste_used_mit_draht_st_1;Le fil est trop flexible pour réussir à sortir quelque chose du trou.
spokentexts_a07_frachtraum_kiste_used_mit_draht_st_2;Il me faut un outil moins pliable.
spokentexts_a07_frachtraum_kiste_used_mit_eiswuerfelzange_st_1;Non. Le trou est trop petit pour utiliser la pince.
sequences_a07_frachtraum_kiste_used_mit_schraubenzieher#1;[Ohi takes out the screw driver, sticks it into the hole and fiddles around with it.]
spokentexts_a07_frachtraum_kiste_used_mit_schraubenzieher_st_1_direction;angestrengt, konzentriert
spokentexts_a07_frachtraum_kiste_used_mit_schraubenzieher_st_1;Eh bein...
spokentexts_a07_frachtraum_kiste_used_mit_schraubenzieher_st_2;J'ai l'impression que la balle est encore logée dans le bois.
sequences_a07_frachtraum_kiste_used_mit_schraubenzieher#4;[Ohi could finally get out the projectile. He puts the screw driver away, stands up and while he is standing he holds the projectile in front of his eyes (Idle).]
spokentexts_a07_frachtraum_kiste_used_mit_schraubenzieher_st_3_direction;whistling
spokentexts_a07_frachtraum_kiste_used_mit_schraubenzieher_st_3;Pffiuu !
spokentexts_a07_frachtraum_kiste_used_mit_schraubenzieher_st_4;Je ne suis pas spécialistes des armes à feu, mais à première vue cette balle ressemble comme deux gouttes d'eau à celle que le Docteur Gebhardt m'a donnée pour Legrand.
spokentexts_a07_frachtraum_kiste_used_mit_schraubenzieher_st_5;Le meurtrier aurait donc tirer dans la soute avant de commettre le meurtre... Mais pourquoi ?
sequences_a07_frachtraum_kiste_used_mit_schraubenzieher#8;[Ohi puts the cartridge into his shirt pocket, tapping it with his hand (''here you are safe'').]
spokentexts_a07_frachtraum_kiste_used_mit_schraubenzieher_st_6;Voulait-il simplement vérifier que leur vieux pistolet fonctionnait encore ou y avait-il une autre raison ?
spokentexts_a07_frachtraum_kiste_used_mit_schraubenzieher_st_7;Et la balle provient-elle vraiment de la même arme ?
spokentexts_a07_frachtraum_kiste_used_mit_schraubenzieher_st_8;Je ne pourrai vérifier cela que dans la cabine de Legrand.
texts_a07_frachtraum_kleidertruhe_mo_ex_1;Examiner le coffre
spokentexts_a07_frachtraum_kleidertruhe_ex_1_st_1;Quelqu'un a remis le coffre sur l'étagère. Impossible de savoir si c'est l'oeuvre de notre jeune ami ou de quelqu'un d'autre.
spokentexts_a07_frachtraum_kleidertruhe_ex_2_st_1;Voyager ainsi doit être très inconfortable, même en étant aussi jeune et mince que notre invité dans sa cellule.
texts_a07_frachtraum_offener_spint_mo_betachten_1__2;Examiner les casiers
texts_a07_frachtraum_offener_spint_mo_use;Ouvrir le casier
spokentexts_a07_frachtraum_offener_spint_use_1_st_1;Quelle chance ! Il n'est pas verrouillé !
sequences_a07_frachtraum_offener_spint_use_1#2;[Opens the locker.]
spokentexts_a07_frachtraum_offener_spint_use_1_st_2;Hmm.
spokentexts_a07_frachtraum_offener_spint_use_1_st_3;Une salopette couverte d'huile...
sequences_a07_frachtraum_offener_spint_use_1#5;[Ohi sifts through the cupboard, notices a metallic toolbox lying on the bottom shelf and places it on the floor.]
spokentexts_a07_frachtraum_offener_spint_use_1_st_4;Et ici...
spokentexts_a07_frachtraum_offener_spint_use_1_st_5;Une vieille caisse à outils !
texts_a07_frachtraum_patrone_mo_inventar_1-3;Balle de la soute
spokentexts_a07_frachtraum_patrone_ex_1_st_1;La balle ressemble à celle que le docteur a extrait du corps de la baronne.
spokentexts_a07_frachtraum_patrone_ex_1_st_2;Mais je n'en serai certain qu'après l'avoir examiné avec le microscope dans la cabine de Legrand.
spokentexts_a07_frachtraum_patrone_ex_2_st_1;La balle de la soute est identique à celle qui a tué la baronne.
texts_a07_frachtraum_schraubenzieher_mo_inventar;Tournevis
spokentexts_a07_unterdeck_kabine_ermittler_used_mit_schraubenzieher_st_1;La serrure est trop petite pour le tournevis.
spokentexts_a07_unterdeck_kabine_ermittler_used_mit_schraubenzieher_st_2;Je ne veux pas casser la porte. Legrand le remarquerait immédiatement et j''aurai de la chance si il ne m'enfermait pas avec le clandestin.
texts_a07_unterdeck_kabine_ermittler_mo_used_mit_schraubenzieher;Casser la porte.
spokentexts_a07_frachtraum_schraubenzieher_ex_1_st_1;Un tournevis ayant vécu provenant de la boîte à outils. Rien de particulier.
texts_a07_frachtraum_werkzeugkiste_mo_betachten_1__2;Examiner la boîte à outils
texts_a07_frachtraum_werkzeugkiste_mo_use;Fouiller la boîte à outils
spokentexts_a07_frachtraum_werkzeugkiste_ex_1_st_1;Elle en a vu de belles. Peinture presque entièrement disparu, des bosses... et la couvercle est maintenu fermé grâce à un fil.
